timestamp,user,message
Fri Apr 17 20:30:47 PDT 2009,Kelsx,I'm losing followers lol
Fri Apr 17 20:30:47 PDT 2009,customcanvasart,@USEOFFORCEENT so sorry for your loss honey  I hope the hurt will heal soon for you
Fri Apr 17 20:30:49 PDT 2009,DJLM88,I'm so tired
Fri Apr 17 20:30:51 PDT 2009,KristinaaG,"@Lorenzohenrie i could go for some italian food right now, my family doesn't eat enough of it"
Fri Apr 17 20:30:49 PDT 2009,Pearl,misses updating her calendar. Bored.
Fri Apr 17 20:30:54 PDT 2009,KuppyKakejEs,Getting hair done tomorrow.Nawt exicted at all.
Fri Apr 17 20:30:55 PDT 2009,zoeydecay,Bored watching Law and Order. Wanting sunday to come now.  I need a good night out with friends.
Fri Apr 17 20:30:54 PDT 2009,lorikeety,Andi~sweetheart~just read ur twitter~i have a huge hug for you guys and ur in my thoughts and prayers~love you and im so sorry!
Fri Apr 17 20:31:04 PDT 2009,leabella,Actually I had 503   maybe I should put my web cam on
Fri Apr 17 20:31:05 PDT 2009,flipflip81,@nick_carter http://twitpic.com/3i1z0 - oh i want one too
Fri Apr 17 20:31:05 PDT 2009,AnitaKoch,"@lkhalladay Colorado's a beautiful state, but I'm not up for snow anymore   Thanks for the follow."
Fri Apr 17 20:31:09 PDT 2009,fogfish,@JustElle I just went to my friend's gallery opening with @christinegonce. Back home now to be up at 5 am.
Fri Apr 17 20:31:06 PDT 2009,luxe_kitty,"Bummed out, which I could go out and celebrate my sis's bday. No, I have to go to stupid work later."
Fri Apr 17 20:31:08 PDT 2009,torilovesbradie,@charlii1 haha. He's he'll player/ladies man tho  xoxo
Fri Apr 17 20:31:10 PDT 2009,polmoz,is not happy with his team
Fri Apr 17 20:31:10 PDT 2009,Appletini6,Going to bed cause Melissa doesnt want to watch a movie with her  Goodnight world.
Fri Apr 17 20:31:13 PDT 2009,pcelovejonas09,@nat123321  sorry babes. Wanna message me and tell meh what's wrong??
Fri Apr 17 20:31:12 PDT 2009,furies,did not know until about 2 hours ago that my sister is leaving tonight and not in 3 days. that was a quick goodbye.
Fri Apr 17 20:31:12 PDT 2009,sanamhatesyou,sexi boi u so fly wish i could give u a try but my manz @ home waitin on me by the fone sry cant get my groove on
Fri Apr 17 20:31:14 PDT 2009,chuckie08,"kim that is a bad sunburn i have had that kind of sunburn need to put a lot of lotion, looks painful"
Fri Apr 17 20:31:16 PDT 2009,KatoCollier,"I see all of those really cool apps for the iPhone on the commercials, but she. I look in the app store there all dumb games"
Fri Apr 17 20:31:18 PDT 2009,Chelseaxriot,waiting... waiting... waiting... for janis so I can dye her Hair
Fri Apr 17 20:31:20 PDT 2009,sd_ottomaniac,@Ottomaniac Of course I'm excited too!  Pictures!    You know me!  LOL  John has to work though so it's a bummer....
Fri Apr 17 20:31:23 PDT 2009,Memo0219,Sitting down relax I feel so sick
Fri Apr 17 20:31:23 PDT 2009,themacinjosh,Talked to @cameren @jfarrell &amp; @laughyladylora &amp; now i wish i could be there with them at Sixx nightclub  instead i'm stuck working.
Fri Apr 17 20:31:26 PDT 2009,pinksugacupcake,@WickedBitch I have a close friend who is one professionally. she says I'm mean enough but I am not consistent
Fri Apr 17 20:31:23 PDT 2009,mrwindup,@_Wren_ i reupped yesterday for full price
Fri Apr 17 20:31:31 PDT 2009,Julie_Dances,@ddlovato ahhhh i wish i could go to the dallas show...but i wont be near there then
Fri Apr 17 20:31:33 PDT 2009,hazeymarie,This is what happens when people ditch out on our &quot;woohoo Friday night!&quot; Fridays.
Fri Apr 17 20:31:38 PDT 2009,ajm04m,Rabbit ran in front of my car.
Fri Apr 17 20:31:38 PDT 2009,FlipakaNaomi,So not wanting to work this weekend!
Fri Apr 17 20:31:39 PDT 2009,shawneespice,"Is heading to bed after a long day of meetings, sushi and wine!  Plus I have a cold."
Fri Apr 17 20:31:39 PDT 2009,mattjaybe,Dear AT&amp;T:  Get your act together with the Coachella webcast.  I missed The Hold Steady end.    http://music.att.com
Fri Apr 17 20:31:39 PDT 2009,ItsMelly,@Le_Master OHHH so you're saying my face is fugly.
Fri Apr 17 20:31:40 PDT 2009,hanoverianlova,@tear96x hey matt do u h8 me....?
Fri Apr 17 20:31:41 PDT 2009,idmbassoon,got home kind of too late for chris's recital  had dinner with liz &amp; cathy. what a long day.
Fri Apr 17 20:31:42 PDT 2009,MiniBean,"@mattrupp Unfortunately i think it will be a long t rek to get to where u are, so im stuck watching comedy central"
Fri Apr 17 20:31:46 PDT 2009,LongIslandGuy,Omg just got in..i went to uri today. Then drove around RI and then went to outlets and then went to visit family.Didn't get to c friends
Fri Apr 17 20:31:46 PDT 2009,lisha4886,@nick_carter http://twitpic.com/3i25t - I totally missed out on this. I have a really good one...
Fri Apr 17 20:31:47 PDT 2009,Rojanlovesyou,@xosophietweets ahh :S i dnt know what to say....i'm friends with all you guys i dnt like this
Fri Apr 17 20:31:50 PDT 2009,toofrank,@TheWordsmith @soultapestry  I don't think I'm objectifiable at this point
Fri Apr 17 20:31:49 PDT 2009,_anahs,@JanelleMonae my friends and I were JUST talking about how we wanted to see you perform ! and now your leaving NY   that sucks
Fri Apr 17 20:31:49 PDT 2009,gatchabert,@Ravels Both my teams lost yesterday
Fri Apr 17 20:31:49 PDT 2009,FreqFlier,"SMS tweets still fail. Twitter hasn't acted on my support request, either."
Fri Apr 17 20:31:50 PDT 2009,threes,@addiehartsyou YA TEXTING WOULD BE COOL  IW SIH IAD IT TOO
Fri Apr 17 20:31:51 PDT 2009,LisaMongold,@TheHoneyFamily I went to the wrong show  There was no conga line in Ohio.
Fri Apr 17 20:31:55 PDT 2009,shelbydon,In savannah wt the other family
Fri Apr 17 20:31:58 PDT 2009,hsthom,Observe &amp; report is no 40 yo virgin and def no Superbad. 3 out of 5 stars. Saw more limp dick than i expected.
Fri Apr 17 20:32:00 PDT 2009,summertimeshy,@erikaleahey ahh mines totally over and im so pissed.
Fri Apr 17 20:32:06 PDT 2009,Flyinwatermelon,@lillyputian sighh i once again broke something..i broke my mp3player
Fri Apr 17 20:32:07 PDT 2009,rock_unturned,i cant believe boys like girls actually considered touring in brazil! i wish they'd come
Fri Apr 17 20:32:09 PDT 2009,classyPYNK,@DjWhutItDew sheesh such harsh words
Fri Apr 17 20:32:16 PDT 2009,MaddieRW,"@fitnessaddict34 I'm actually halfway through the last book.  I don't want it to be overrrrr, they're sooo good!"
Fri Apr 17 20:32:18 PDT 2009,PelleB,@gopalo We missed the show tonight  had too much todo with apartment practicalities today.
Fri Apr 17 20:32:18 PDT 2009,NSpirit,"I was excited @ getting back nto the studio 2 record this weekend, but now I gotta check out a band instead. Gonna miss my Winna's sess 2"
Fri Apr 17 20:32:22 PDT 2009,lokito323,Wanting to put a pic on my profile but don't know how with my phone
Fri Apr 17 20:32:27 PDT 2009,Flyinwatermelon,"@lillyputian whats gotten into me these few days, going into the state of bad luck again..keep breaking stuff"
Fri Apr 17 20:32:28 PDT 2009,valeriepalmer,@DevinRiane It makes me sad to realize I haven't seen you in a couple weeks
Fri Apr 17 20:32:26 PDT 2009,AmieGilbert,really really shoulda said something  i blew it
Fri Apr 17 20:32:31 PDT 2009,mamenossi,@nick_carter I want one picture too   lol
Fri Apr 17 20:32:30 PDT 2009,giannaxolynn,"My computer is broken, technology hates me"
Fri Apr 17 20:32:35 PDT 2009,NKOTBChick4Life,I have to go to work in the a.m. &amp; I CAN'T sleep!
Fri Apr 17 20:32:35 PDT 2009,bloodyblond,@badler82 no go  if only it were tomorrrrooooowwwww
Fri Apr 17 20:32:33 PDT 2009,natalieannem,@catchthesunx omg I wanna watch it too! I think I'll miss it   Lucas (Y) jennys got a feverrrr
Fri Apr 17 20:32:35 PDT 2009,RyanofStayFresh,Hates it when good days end bad
Fri Apr 17 20:35:14 PDT 2009,kissmykitty,@GypsyNicole ouch.
Fri Apr 17 20:35:14 PDT 2009,nettefrawl,@ihenpecked leakage huh? I'm afraid I missed something good.  But my head hurts to bad to care...  bummer
Fri Apr 17 20:35:22 PDT 2009,Wyldceltic1,@Diabeticizme  We DO have the high up homes and condos... no instant dinners though  Gotta go get some dinner...
Fri Apr 17 20:35:23 PDT 2009,mikelazzaro,@Shazzib  baby
Fri Apr 17 20:35:25 PDT 2009,latinluvly,@MrzEndy IDK-y!! He doesn't like them!! (frowning)
Fri Apr 17 20:35:29 PDT 2009,marlajap,I just realized that I will spend almost 40% of my precious weekend SLEEPING!  What a waste...too bad I don't do sleep deprivation well.
Fri Apr 17 20:35:29 PDT 2009,ctran08,@RiskyBusinessMB You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami
Fri Apr 17 20:35:33 PDT 2009,tysonla,"finally back, going straid to bed... Wish you could go with me"
Fri Apr 17 20:35:36 PDT 2009,llvshm,I feel like someone punched me in the lip!!
Fri Apr 17 20:35:37 PDT 2009,ctran08,@IAMtheCOMMODORE You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami
Fri Apr 17 20:35:38 PDT 2009,jonb18,is in his dorm ALONE watching a movie
Fri Apr 17 20:35:39 PDT 2009,ansharp,Finally met best friend's fiance.
Fri Apr 17 20:35:40 PDT 2009,TheHushiePatrol,Everyone wants froyo tonight too... so I has to wait on this long line
Fri Apr 17 20:35:47 PDT 2009,kmengis,@jo_anie Oye!!! Me too!!!  I'm also pumping...
Fri Apr 17 20:35:51 PDT 2009,mickyyoochun,"@rainbow_sauce ya srsly  but I had to kiss TVXQ members, it wasn't that bad 8).."
Fri Apr 17 20:35:52 PDT 2009,janeyjaney,...... Oh how i love being awake at stupid o'clock when everybody else is in the land of nod...
Fri Apr 17 20:35:50 PDT 2009,cindyhime,I miss @yuukicherry so bad. hope she'll be home soon.
Fri Apr 17 20:35:57 PDT 2009,anikseguin,icing my ankle
Fri Apr 17 20:35:55 PDT 2009,hot_momma_twins,i'm just sitting here watching the soup... lonely.
Fri Apr 17 20:35:56 PDT 2009,Laurafina885,In floridaaaaaaaaaa. Too bad our tvs didn't work on jet blue!
Fri Apr 17 20:36:05 PDT 2009,ctran08,@theroser You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami
Fri Apr 17 20:36:06 PDT 2009,K_marie10,"I really need to find my older Underoath CD, no clue where it's disappeared to..."
Fri Apr 17 20:36:07 PDT 2009,erikao89o,can't believe that i have to wake up so early on a saturday!! wtf!
Fri Apr 17 20:36:07 PDT 2009,MiszBeezy,@KneeGrowSODMG i aint never been to a concert of his  all cuz of my mama.
Fri Apr 17 20:36:09 PDT 2009,ohhcynthiaaa,"I just realized, my day isn't complete until Bo pulls a &quot;JUUUST KIDDDINGGG!&quot; on me.  Hahahah, he always gets me."
Fri Apr 17 20:36:12 PDT 2009,cellblock,"@buttterx3 me eitherrr! idk, some people are just jealousss"
Fri Apr 17 20:36:16 PDT 2009,twinkletoesmile,"@wickeddisney lol, she loves doing this to us  I wonder where shes going to in europe"
Fri Apr 17 20:36:18 PDT 2009,Congal15,Everyone is leaving me ...
Fri Apr 17 20:36:22 PDT 2009,teachernz,@Moodlegirl even if they don't twist it ... it's still there for media to produce league tables... and that leads to sink schools..
Fri Apr 17 20:36:23 PDT 2009,Meem27,"well, im not going to see the composure/cavashawn tomorrow  but every one else should!"
Fri Apr 17 20:36:22 PDT 2009,livelikeian,"@sbmczh I haven't seen it, but I from what i heard, that's exactly how my old dog died.  same, yellow lab too. /miss Dex."
Fri Apr 17 20:36:27 PDT 2009,Olivia_exists,@Rio_Knights  My word processor doesnt work. So I have to type this crap in a stupid email.
Fri Apr 17 20:36:28 PDT 2009,educ8rshan,@jessicaca i believe he died during ABDC
Fri Apr 17 20:36:32 PDT 2009,Axleuk,"@Leabella I know what you would do, thats what worries me"
Fri Apr 17 20:36:29 PDT 2009,ctran08,@ThePISTOL You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami
Fri Apr 17 20:36:40 PDT 2009,look_lolol,Feels bummed out.. But had a good time with alec. And misses his girl more than anything.
Fri Apr 17 20:36:43 PDT 2009,christi_g,not feeling well
Fri Apr 17 20:36:44 PDT 2009,M4UR33Nii3,screw life!  i'm hot btw
Fri Apr 17 20:36:46 PDT 2009,missinteddy108,looking for mylilmanalex and can't find
Fri Apr 17 20:36:44 PDT 2009,LovEvolve,@Edica sorry for sending that msg erica.  LOL  wait did they send this on twitter? lol
Fri Apr 17 20:36:45 PDT 2009,Simmiex,doesnt want school to start because she havent had enough fun!
Fri Apr 17 20:36:50 PDT 2009,xoxo05,Tried to make this cake bowl thing and it looks like pudding more than cake. I stink and all I had to do was add water and microwave
Fri Apr 17 20:36:51 PDT 2009,UnholyKnight,@GeekCatnip aww  Corey!
Fri Apr 17 20:36:54 PDT 2009,oreocookie18,when i go in urban outfitters i mildly freak out because i want EVERYTHING - but then i realize 3/4 of it looks like shit on me
Fri Apr 17 20:36:53 PDT 2009,camila_XD,&quot;I not need &quot; - http://twlol.com/tw/?v1-133326 #lol #ichc #cat /// still miss mine  dang it! :/
Fri Apr 17 20:36:58 PDT 2009,sabrinadone,jis cuz u spend 10 min putting on makeup doesn't make up for the 10 hrs. of mood swings
Fri Apr 17 20:37:06 PDT 2009,EhhLhyzah,This is just great...
Fri Apr 17 20:37:04 PDT 2009,briiness,"Why did I ask, seriously? Asking always leads to answers I don't wanna hear"
Fri Apr 17 20:37:10 PDT 2009,jenisfearless,@saruh aw i know. i miss us  and our random hockey fights and that GAME we made up that was epic but we can't remember it
Fri Apr 17 20:37:11 PDT 2009,ZombieChristina,bored outta my mind.  SIGH nothing to do. my back is still killing me. ahhhhg. i can't keep up with this shitttt. FML
Fri Apr 17 20:37:08 PDT 2009,MordecaiOnline,Why ya'll didn't tell me the Rockets play tomorrow and not tonight...man I was ready to watch the game
Fri Apr 17 20:37:11 PDT 2009,mooreamy,"cant believe her boyfriend just injured himself in the first game of footy, feel like i was going to cry,"
Fri Apr 17 20:37:15 PDT 2009,amandasan,@digitalclover Did you see that @brettnoe said that one of the computers crapped out?
Fri Apr 17 20:37:13 PDT 2009,captkeano,Digging wandering typos... Anyway: Just realized I'm dressed like Fez from &quot;That 70s Show&quot;...
Fri Apr 17 20:37:14 PDT 2009,Tearthepetals,"@NicoleVicious Awww  And you are most certainly a BAMF! You're the new Chuck Norris, that's how BA you are"
Fri Apr 17 20:37:20 PDT 2009,lisamarieeeex,so tired
Fri Apr 17 20:37:22 PDT 2009,xFOB,@Lorenzohenrie Im having chinese take-out. Probably not as good as italian.
Fri Apr 17 20:37:24 PDT 2009,trumanlo,Is VERY sad that he broke his wife's decorative spoon.
Fri Apr 17 20:37:21 PDT 2009,joshhhhhuaaaaa,Homework
Fri Apr 17 20:37:24 PDT 2009,M4UR33Nii3,twitterrific. NO
Fri Apr 17 20:37:24 PDT 2009,Speed2007,@ileandeezy me too
Fri Apr 17 20:37:27 PDT 2009,taymaree13,@gemini_reign me too  thats y i still have weird pic as my default lol
Fri Apr 17 20:37:29 PDT 2009,flyawayamanda,@mischaarmada So today some girl walked into the Bean and i totally thought it was you and i yelled &quot;MIIIIISSSCCCHHHHHHH&quot; fucking LOUD
Fri Apr 17 20:37:29 PDT 2009,peyta,@Dr_Jared http://twitpic.com/3i2tp - That is the loneliest bench in the world.
Fri Apr 17 20:37:28 PDT 2009,jamesdrinkard,@SweetLeafCEO I actually turned my TV on to watch the interview but saw nothing  Did I miss something?!
Fri Apr 17 20:37:27 PDT 2009,gablow,I'm gonna cry ...&quot;TinaFey&quot; is a fake!
Fri Apr 17 20:37:29 PDT 2009,hannapageau,@jamiexvx omg I love Animal Crossing so much. I was devistated when I realized I lost it when I moved
Fri Apr 17 20:37:28 PDT 2009,hnprashanth,"@9_6 No maga, have some work at BSNL head office"
Fri Apr 17 20:37:29 PDT 2009,CFOServices,@GirlswithGoals I'm sorry to hear about the death of your beloved canine
Fri Apr 17 20:37:34 PDT 2009,KimariKaye,Begining my ten page paper for media law this weekend after work  blah! getting advertising quotes for the Paseo Art Festival t-shirts
Fri Apr 17 20:37:30 PDT 2009,celestia_09,@kismetfeline  I so would have come by too... sad day
Fri Apr 17 20:37:34 PDT 2009,anthonylewry,@pmablog OH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! now remember our pizzas are smaller than yours mr!  *cries*
Fri Apr 17 20:37:39 PDT 2009,purplotus13,My iTunes just deleted ALL songs off my iPod!!! NOOO!!! Ugh!
Fri Apr 17 20:37:42 PDT 2009,jacqpow,"Ok...so after closer observation, scratch the fly old men....sugar dads for other obvious reasons  damn I knew it was 2 good 2 be true"
Fri Apr 17 20:37:45 PDT 2009,RiverdeepANDRed,@Sherri_M They booked Jones Beach which is smaller than most ampitheatres so im thinking there's something else up with dmb and denver/CO
Fri Apr 17 20:37:41 PDT 2009,angeliquevegas,Going with Krystal to get her tattoo. She might die
Fri Apr 17 20:40:56 PDT 2009,MelissaPGallery,Work early tomorrow.... so bummed that I have to be inside all day again! Damn you MI weather!! Of course it's nice when I have to work!
Fri Apr 17 20:41:02 PDT 2009,liljay92,Might get into a fight tomorrow
Fri Apr 17 20:41:04 PDT 2009,joeyoeyoey,asks who's watching the Ateneo La Salle game today?  http://plurk.com/p/orwzq
Fri Apr 17 20:41:06 PDT 2009,kappachan,My toes are cold.
Fri Apr 17 20:41:09 PDT 2009,oxymoronicism,"Tiffy, I need to talk to you."
Fri Apr 17 20:41:09 PDT 2009,nrisley19,ugh...feel like crap.life sucks so much....
Fri Apr 17 20:41:10 PDT 2009,blueandteal,"Bored, watching the hockey game. BUS251 final at 8:30 tomorrow."
Fri Apr 17 20:41:15 PDT 2009,dorkierthanyou,@chrisguitar89 I really hope so too  I might not be in the US that day though...
Fri Apr 17 20:41:16 PDT 2009,HayleyyFitch,@sydneohhh aww  no its not hot at all! today it was supposed to get up 2 70 but it only got up 2 65 and on monday it going to be 40 out!
Fri Apr 17 20:41:20 PDT 2009,TheSplender,at the house tryna take care of a sick moe....
Fri Apr 17 20:41:20 PDT 2009,Ferhippie,"I want watch a movie, but i dont find my DVD!"
Fri Apr 17 20:41:21 PDT 2009,dove_cote,"is sitting at home, copying presentation notes onto index cards. would rather be eating movie popcorn and ogling zefron."
Fri Apr 17 20:41:22 PDT 2009,parabuzzle,Feeling shitay
Fri Apr 17 20:41:27 PDT 2009,laimaitai21,"@julesdc IDK, Jules...it's pretty darned dark here NOW! And don't leave for heavens sakes..."
Fri Apr 17 20:41:31 PDT 2009,SammieJune,"The girls are asleep and Im bored watching television. Still havent talked to the boy, but maybe we just need some time apart"
Fri Apr 17 20:41:32 PDT 2009,BriannaBitton,My day at the beach is now over!  I went snorkeling and my tush got a bit sunburned but it's alright! Back home tomorrow!
Fri Apr 17 20:41:29 PDT 2009,samantha37825,bored outta my effin mind...not hungry but i need to eat something to take my meds
Fri Apr 17 20:41:33 PDT 2009,gothicalrose,My tummy hurts
Fri Apr 17 20:41:39 PDT 2009,fab1,@mynameisTod  Thanks for the wishes Todd.  I haven't updated Twitter.  I had to put him down on Tuesday.  It was for the best.
Fri Apr 17 20:41:37 PDT 2009,_METH,@gabrielgray you are just awful
Fri Apr 17 20:41:39 PDT 2009,MISSB805,Man my wrist hurts  I hate this!!!
Fri Apr 17 20:41:40 PDT 2009,DoItTheConway,@maryandy and the judge said i cant do that no more
Fri Apr 17 20:41:43 PDT 2009,krclaypool,"If my replies are slow or I miss them, please be patient with me. They are not showing up on TweetDeck. Having to scroll  #frinightfever"
Fri Apr 17 20:41:44 PDT 2009,amber_duffle,@perezhilton i live here  not cool... but no not there thank god! 100 degrees not my thing with thousands of ppl around.
Fri Apr 17 20:41:44 PDT 2009,Hollywood_Trey,@truenaughtygirl NO SHIT?!?!?  *sad*
Fri Apr 17 20:41:47 PDT 2009,harleyq83,"Dreading the fact that she's at home, and not still in the Dominican"
Fri Apr 17 20:41:48 PDT 2009,delphilicious,I just got a lot of free shot up my nose. Gross. Anyone find my keys?
Fri Apr 17 20:41:48 PDT 2009,restitched,@Jake_Perry are you saying i drive too slow?    JUST THINK OF ALL THE DON'T STOP THE WHOLE WAY WE CAN PLAY ON THE DRIVE.
Fri Apr 17 20:41:55 PDT 2009,hedwig_luvver,Balls. They filled up too many girltalk dancers.
Fri Apr 17 20:41:54 PDT 2009,TampopoTampopo,I can't please anyone and I'm being torn in all directions. Need to make a clone.
Fri Apr 17 20:41:52 PDT 2009,PeruvianConnect,@trillsouth sorry  what's ur network thingy?
Fri Apr 17 20:41:55 PDT 2009,Skypilot_DS,at work... forgot my phone at home
Fri Apr 17 20:41:54 PDT 2009,LanceEdler,wants to hangout with his friends
Fri Apr 17 20:41:54 PDT 2009,unlikelydreamer,"Had to leave Relay early   Unfortunately, homework takes precedence over having fun."
Fri Apr 17 20:42:00 PDT 2009,amandawilk106,"@meeshellmabelle They have a 2nd show right after, so I don't think we'll be able to  Unless we hang around Detroit for two more hours!"
Fri Apr 17 20:42:02 PDT 2009,Crackberryfreak,Ok i have to get to bed moving tomorrow and the next day
Fri Apr 17 20:42:01 PDT 2009,BATMANNN,@JustinSxE Ugh. What a bitch  You can have Tacos tomorrow!
Fri Apr 17 20:42:04 PDT 2009,thekris,@OrientalDrivah  i thought your hair was like mine.
Fri Apr 17 20:42:06 PDT 2009,30_North,Ummm...15 updates in 2 seconds? hax0r=nofollow
Fri Apr 17 20:42:04 PDT 2009,xxiLrDxx,now i got a cold..
Fri Apr 17 20:42:07 PDT 2009,Anna8907,"im lonely  keep me company! 22 female, Jacksonville - Florida"
Fri Apr 17 20:42:07 PDT 2009,surrahstarz,Conor Oberst is going to be at Summerfest and I will not.  gahhh.
Fri Apr 17 20:42:10 PDT 2009,y0usei,@Ktan91 aww fun fun! I hope you didn't erase them
Fri Apr 17 20:42:10 PDT 2009,christinalohr,Not going to Fall Out Boy anymore.  I feel like crap.
Fri Apr 17 20:42:12 PDT 2009,Robert_Robles,@antonio_gascon it was super delicious. Rachel was super nice and helped us pay for the rest. and im super scared
Fri Apr 17 20:42:17 PDT 2009,vanessa93,"gooooodnight ;) last competition tomorrow, so tired."
Fri Apr 17 20:42:19 PDT 2009,sarahfabulous,It's been a rough couple of days.  My grandpop passed away and Birdie has not been sleeping well thus causing me more stress.
Fri Apr 17 20:42:23 PDT 2009,SujaK8583,lookin forward to the day i have enough energy to stay up past 10:30 on a fri nite.  not since 2007   will i ever have those days again?
Fri Apr 17 20:42:24 PDT 2009,Porshaz,Wants to find Digi on Twitter....I can't find her anywhere!!!
Fri Apr 17 20:42:23 PDT 2009,heyisabelle_,"i am bored at home with no camera, or friends online. aw."
Fri Apr 17 20:42:27 PDT 2009,sarsaroth,im still putting on weight
Fri Apr 17 20:42:24 PDT 2009,stefaknee,"@kissmykitty  if she has never &quot;handled&quot; an autistic kid before, don't feel bad!  she probably had no clue.. ?"
Fri Apr 17 20:42:26 PDT 2009,DEE522,@Nakialjackson damn wish I could! Didnt get to get any today!
Fri Apr 17 20:42:36 PDT 2009,mrossana,@rhertz In chicago
Fri Apr 17 20:42:36 PDT 2009,Marc322,@perezhilton dodgers losing
Fri Apr 17 20:42:38 PDT 2009,sanamhatesyou,http://twitpic.com/3i3cv - r yall gonna h8 me 4 this?
Fri Apr 17 20:42:41 PDT 2009,kneeeeecole,The city got cold
Fri Apr 17 20:42:43 PDT 2009,iluvhk,@que_day26 Why show so much attention to the haters but don't respond to fans that love you? U never respond to me  Just block that bitch
Fri Apr 17 20:42:41 PDT 2009,Stuartv85,New lost ep is awesome. Don't wanna stop watching and get back to work
Fri Apr 17 20:42:44 PDT 2009,KatharineSmith,Just asked my friend if we were in a non-smoking hotel room. Forgot we weren't in Vegas.
Fri Apr 17 20:42:43 PDT 2009,MrzEndy,@latinluvly awww I love my baby can't think about being without her I even hate leaving her in the morning to go to work
Fri Apr 17 21:05:25 PDT 2009,celtic_thistle,I'm so upset with this phone  I hope it isn't broken for good. Stupid T-Mobile.
Fri Apr 17 21:05:26 PDT 2009,melloskiiee08,not feeling too hot
Fri Apr 17 21:05:29 PDT 2009,reitzfamily,Going to bed and hoping my nerves will let me rest. I hate knowing my backyard is wide open
Fri Apr 17 21:05:30 PDT 2009,kristinnsmith,These people are crazy!! Its like they are always watching me..waiting 4 my next mistake. They already attacked me multiple times tonight
Fri Apr 17 21:05:32 PDT 2009,globaldrinking,i'm back. now i need to work out what i plan to do with damn paperwork. tweets at home aren't very interesting!
Fri Apr 17 21:05:33 PDT 2009,aurik,@SlowWolf  Unfortunately they've not managed to find a stable method of bottling up luck yet.
Fri Apr 17 21:05:33 PDT 2009,Sherbear2313,I miss my bff
Fri Apr 17 21:05:40 PDT 2009,BenIgrisan,I drug my feet to long on spending $30 to see Turbonegro tonight and the show sold out.
Fri Apr 17 21:05:40 PDT 2009,juliechao,@krjm KRJ GODDAMN M. We miss our favorite thithter
Fri Apr 17 21:05:42 PDT 2009,ElyseGabrielle,@ZachSang Awww Poor Zach  I'm Sorry! That's Not Right Of People To Just Put Your Interviews Up On Youtube ! Like What !?!  Mrs.CJBaran&lt;3
Fri Apr 17 21:05:44 PDT 2009,stardahc,went with the kids to go watch 17 again!! it was way better than i thought it would be but Alexis threw a fit and didnt get to finish it.
Fri Apr 17 21:05:45 PDT 2009,foreversleeper,"@deathburlesque same here, love! summer cannot come fast enough! I miss you terribly!  I'm sorry you're sick! *hugs*"
Fri Apr 17 21:05:47 PDT 2009,beks06,@leeniee8603 wtf are you doing this weekend...HATE that I dont know since I havent seen you in about hmmm 23 days.
Fri Apr 17 21:05:48 PDT 2009,emeraldashlee,for the love of RAAAY J .. neck RELLE hurts. jeeezelaweeeze
Fri Apr 17 21:05:49 PDT 2009,KMont,Alice is awesome. I wanna rip Jame's head off tooooo.
Fri Apr 17 21:05:51 PDT 2009,Andrewsbabe,going to bed and waking up tomorrow to write papers for class
Fri Apr 17 21:05:54 PDT 2009,joy_,My phones about to break. It was in a puddle of water
Fri Apr 17 21:05:55 PDT 2009,ryansmiller,Just finished CT Scan &amp; X-Ray...He doesn't like being strapped down
Fri Apr 17 21:05:55 PDT 2009,ItsmeSuzette,I really luv @souljaboytellem and I wish he would reply..!?  MUCHA.. MUCHA..!
Fri Apr 17 21:05:57 PDT 2009,MeechieLyn,Typing a report....soooo boring
Fri Apr 17 21:06:00 PDT 2009,Jonathan_Ross,@tactix I want to be there
Fri Apr 17 21:06:00 PDT 2009,sbmczh,@theu4life219 cool! thank you thank you
Fri Apr 17 21:06:01 PDT 2009,jessebarron,Our dog is not feeling well and is moping. I always feel so helpless when that happens. Even Baby Tylenol didn't help this time.
Fri Apr 17 21:06:02 PDT 2009,honeybearbee,@BANANARCHY empires is the only band/song/thing that just will not upload on that site.
Fri Apr 17 21:06:02 PDT 2009,superkathoid,@Kreeoni The guild feels lonely without you on.
Fri Apr 17 21:06:04 PDT 2009,Rachel_Heiss,not feeling good
Fri Apr 17 21:06:05 PDT 2009,angyl,"When I saw the twit trending on virtual assistants, I was hoping down inside it was something to do with AI agents.  But no."
Fri Apr 17 21:06:06 PDT 2009,jpgardner,Headed home from work. Don't think I'm going to make it to the Run For Mercy tomorrow even if it isn't raining. Sorry Gene.
Fri Apr 17 21:06:10 PDT 2009,jessieElyse,Hates when her dryer doesn't start and she doesn't find out until midnight
Fri Apr 17 21:06:10 PDT 2009,iheartnynuk,@BluePhoenix1 just going but i gotta drive a bunch of out-of-town fam to and fro the wedding so will prob end up not coming home after
Fri Apr 17 21:06:10 PDT 2009,VinnySplendor,I don't really know what I'm going to do about getting the rest of my stuff out of the house...
Fri Apr 17 21:06:13 PDT 2009,Biggnz,well. i officialy lost  but i still want to hit 100! doesnt matter that i have to dress up as a mariachi band member lol
